# Epositron (MeV) Events/MeV
7.5 11.3
7.5399 10.409
7.5712 10.152
7.5973 9.8376
7.6286 9.5206
7.6652 9.2712
7.6808 9.0686
7.7278 8.7982
7.7434 8.4991
7.7904 8.3075
7.8217 8.0681
7.8582 7.8014
7.9156 7.5385
7.9522 7.3218
8.0096 7.0981
8.0722 6.8935
8.1087 6.6690
8.1609 6.4664
8.2287 6.2553
8.2914 6.0112
8.3383 5.8024
8.4114 5.5353
8.4792 5.3332
8.5418 5.1632
8.6305 4.9565
8.7219 4.7564
8.8706 4.5431
9.0710 4.3148
9.2463 4.1139
9.4342 3.8981
9.6064 3.6939
9.7942 3.4809
9.9790 3.2705
10.170 3.0385
10.358 2.8256
10.546 2.6210
10.749 2.4142
10.984 2.1905
11.235 1.9843
11.485 1.8184
11.724 1.6680
11.977 1.5191
12.221 1.3910
12.487 1.2566
12.800 1.1388
13.035 1.0881
13.332 1.0209
13.611 1.0007
13.849 0.99821
14.146 0.99821
14.334 0.99821
15.730 0.99725
16.300 1.0193
17.149 0.95317
18.901 0.84298
20.403 0.79890
21.905 0.77686
23.185 0.74380
25.021 0.71074
26.439 0.68871
28.275 0.64463
29.110 0.63361
29.666 0.62259


